ChuDe,CauHoi,TraLoi
BuongPhong_PhongBaoTri,Tôi phát hiện bóng đèn trong phòng bị hỏng thì phải làm sao?,"Dạ, Quý khách vui lòng liên hệ ngay với lễ tân qua hotline 0236 999 8888 hoặc nhấn nút gọi trên điện thoại bàn trong phòng. Bộ phận buồng phòng và bảo trì sẽ có mặt ngay lập tức để hỗ trợ thay mới cho Quý khách ạ."
BuongPhong_PhongBaoTri,"Điều hòa trong phòng không mát, tôi cần hỗ trợ kỹ thuật ở đâu?","Dạ, rất xin lỗi Quý khách về sự bất tiện này. Quý khách vui lòng gọi lễ tân theo số 0236 999 8888, chúng tôi sẽ cử nhân viên kỹ thuật lên kiểm tra và khắc phục sự cố cho Quý khách ngay ạ."
BuongPhong_PhongBaoTri,Nhân viên buồng phòng có thể lên dọn dẹp vào khung giờ nào?,"Dạ, nhân viên buồng phòng của chúng tôi làm việc hàng ngày để đảm bảo vệ sinh cho Quý khách. Nếu Quý khách cần dọn dẹp vào khung giờ cụ thể, vui lòng báo trước cho lễ tân để chúng tôi sắp xếp lịch trình phù hợp ạ."
BuongPhong_PhongBaoTri,Tôi muốn yêu cầu thêm khăn tắm và bộ vệ sinh cá nhân thì gọi ai?,"Dạ, Quý khách vui lòng liên hệ lễ tân qua số 0236 999 8888. Chúng tôi sẽ nhanh chóng mang bổ sung các vật dụng này đến tận phòng cho Quý khách ạ."
BuongPhong_PhongBaoTri,Thiết bị trong phòng bị hỏng do lỗi sử dụng của tôi thì có bị phạt không?,"Dạ, đối với các trường hợp hư hỏng thiết bị, nhân viên bảo trì sẽ kiểm tra thực tế. Chúng tôi luôn ưu tiên hỗ trợ Quý khách, tuy nhiên nếu có thiệt hại về tài sản, khách sạn sẽ áp dụng chính sách bồi thường theo quy định ạ."
BuongPhong_PhongBaoTri,Làm thế nào để nhân viên buồng phòng biết tôi đang cần dọn phòng?,"Dạ, Quý khách vui lòng treo biển 'Dọn phòng' ở tay nắm cửa phía bên ngoài hoặc nhấn nút yêu cầu dọn dẹp trên bảng điều khiển trong phòng. Nhân viên của chúng tôi sẽ nhìn thấy thông báo và đến hỗ trợ Quý khách ạ."
BuongPhong_PhongBaoTri,Tôi muốn thay ga giường và vỏ gối mới thì khách sạn có hỗ trợ không?,"Dạ, khách sạn StarStay luôn sẵn sàng hỗ trợ thay mới ga giường và vỏ gối theo yêu cầu của Quý khách. Quý khách vui lòng liên hệ lễ tân để chúng tôi sắp xếp nhân viên buồng phòng thực hiện ngay ạ."
BuongPhong_PhongBaoTri,Nhân viên buồng phòng có được phép vào phòng khi tôi không có mặt không?,"Dạ, nhân viên buồng phòng chỉ được phép vào phòng để dọn dẹp khi có yêu cầu hoặc biển báo từ Quý khách. Mọi hoạt động ra vào phòng đều được kiểm soát chặt chẽ nhằm đảm bảo an toàn và riêng tư cho Quý khách ạ."
BuongPhong_PhongBaoTri,"Tôi muốn kiểm tra tình trạng vòi nước trong nhà tắm vì bị rỉ nước, tôi nên báo với bộ phận nào?","Dạ, Quý khách vui lòng báo trực tiếp với lễ tân qua số 0236 999 8888. Bộ phận bảo trì sẽ được điều động ngay lập tức để kiểm tra và xử lý dứt điểm tình trạng này cho Quý khách ạ."
BuongPhong_PhongBaoTri,Khách sạn có dịch vụ sửa chữa đồ cá nhân hay quần áo bị rách không?,"Dạ, chúng tôi hiện chưa cung cấp dịch vụ sửa chữa đồ cá nhân, nhưng chúng tôi có dịch vụ giặt ủi chuyên nghiệp. Nếu Quý khách cần hỗ trợ thêm thông tin, xin vui lòng liên hệ lễ tân để được tư vấn ạ."
BuongPhong_PhongBaoTri,Làm sao để biết đơn yêu cầu sửa chữa phòng của tôi đã được xử lý chưa?,"Dạ, khi Quý khách báo hỏng hóc, nhân viên lễ tân sẽ lập đơn giao việc cho bộ phận bảo trì trên hệ thống. Ngay sau khi hoàn tất, nhân viên sẽ thông báo lại cho Quý khách hoặc lễ tân để xác nhận tình trạng đã sửa xong ạ."
BuongPhong_PhongBaoTri,Nhân viên buồng phòng cần làm gì sau khi nhận được yêu cầu dọn phòng từ lễ tân?,"Dạ, nhân viên buồng phòng sẽ kiểm tra danh sách công việc trên hệ thống, thực hiện dọn dẹp theo tiêu chuẩn khách sạn và cập nhật trạng thái 'Hoàn thành' trên hệ thống để lễ tân nghiệm thu ạ."
HR_NhanVienThoiVu,Nhân viên thời vụ cần làm gì để được tính công trong hệ thống?,Nhân viên thời vụ cần thực hiện chấm công bằng cách nhập giờ vào và giờ ra trên hệ thống quản lý nội bộ để hệ thống tự động tính số công chính xác ạ.
HR_NhanVienThoiVu,"Tôi là nhân viên thời vụ, tôi xem lịch làm việc của mình ở đâu?","Anh/Chị vui lòng truy cập vào mục quản lý nhân sự trên hệ thống nội bộ để xem thông tin xếp ca sáng, chiều hoặc tối đã được phân công ạ."
HR_NhanVienThoiVu,Hồ sơ của nhân viên thời vụ có được lưu trữ trên hệ thống không?,"Có ạ, mọi thông tin hồ sơ của nhân viên thời vụ đều được quản lý tập trung trong hệ thống nhân sự để phục vụ công tác quản lý và chấm công."
HR_NhanVienThoiVu,Nếu tôi nghỉ phép thì cần thao tác gì trên hệ thống?,Anh/Chị cần gửi yêu cầu đánh dấu nghỉ phép trực tiếp trên hệ thống quản lý nhân sự để bộ phận HR phê duyệt và cập nhật vào bảng công ạ.
HR_NhanVienThoiVu,Hệ thống có tự động tính lương cho nhân viên thời vụ không?,"Hệ thống sẽ hỗ trợ tự động tính số công dựa trên giờ vào/ra mà Anh/Chị đã chấm công, dữ liệu này sẽ được HR sử dụng để đối soát lương ạ."
HR_NhanVienThoiVu,Nhân viên thời vụ có được cấp tài khoản để đăng nhập hệ thống không?,"Mỗi nhân viên đều được cấp tài khoản cá nhân gồm email và mật khẩu để đăng nhập, cập nhật thông tin cá nhân và thực hiện các nghiệp vụ công việc ạ."
HR_NhanVienThoiVu,Tôi quên mật khẩu tài khoản nhân viên thì phải làm sao?,Anh/Chị vui lòng sử dụng tính năng quên mật khẩu tại màn hình đăng nhập hoặc liên hệ bộ phận Admin để được hỗ trợ cấp lại mật khẩu mới ạ.
HR_NhanVienThoiVu,Nhân viên thời vụ có được phép xem thông tin của nhân viên chính thức không?,"Hệ thống được thiết lập phân quyền chặt chẽ, Anh/Chị chỉ có thể xem các thông tin liên quan đến ca làm việc và hồ sơ cá nhân của mình thôi ạ."
HR_NhanVienThoiVu,Làm thế nào để cập nhật thay đổi thông tin cá nhân trong hồ sơ nhân viên?,Anh/Chị truy cập vào phần cập nhật thông tin cá nhân trong tài khoản của mình để chỉnh sửa các thông tin cần thiết và lưu lại trên hệ thống ạ.
HR_NhanVienThoiVu,Nếu tôi gặp sự cố không thể chấm công đúng giờ trên hệ thống thì phải làm thế nào?,Anh/Chị vui lòng thông báo ngay cho quản lý trực tiếp hoặc bộ phận HR để được hỗ trợ điều chỉnh giờ công trên hệ thống một cách hợp lệ ạ.
HR_TraCuuNhanVien,Làm thế nào để tôi tra cứu thông tin cá nhân của một nhân viên trong hệ thống?,"Anh/Chị vui lòng truy cập vào phân hệ Quản lý Nhân sự, chọn mục Hồ sơ nhân viên và nhập tên hoặc mã nhân viên vào ô tìm kiếm để xem thông tin chi tiết ạ."
HR_TraCuuNhanVien,Tôi có thể xem danh sách nhân viên đang làm việc theo ca sáng trên hệ thống không?,"Dạ có, Anh/Chị hãy truy cập vào mục Xếp ca, sau đó lọc theo thời gian và ca làm việc để xem danh sách nhân sự tương ứng ạ."
HR_TraCuuNhanVien,Hệ thống có cho phép tra cứu trạng thái nhân viên đang là chính thức hay thời vụ không?,"Có ạ, Anh/Chị có thể kiểm tra trạng thái hợp đồng ngay tại giao diện quản lý hồ sơ nhân viên để biết nhân viên đó là chính thức hay thời vụ."
HR_TraCuuNhanVien,Tôi cần kiểm tra xem một nhân viên đã chấm công vào ca ngày hôm nay chưa thì thao tác thế nào?,"Anh/Chị hãy truy cập vào mục Chấm công, sau đó nhập mã nhân viên hoặc tìm kiếm theo ngày để kiểm tra giờ vào và ra của nhân viên đó ạ."
HR_TraCuuNhanVien,Làm sao để biết nhân viên nào đang được đánh dấu nghỉ phép trong tuần này?,"Anh/Chị vui lòng vào mục Quản lý nghỉ phép trong hệ thống nhân sự, sau đó lọc theo tuần hoặc tháng để xem danh sách nhân viên đang nghỉ phép ạ."
HR_TraCuuNhanVien,Hệ thống có lưu trữ lịch sử làm việc của nhân viên không?,"Dạ có, mọi thông tin về lịch sử công tác và ca làm việc được lưu trữ trong hồ sơ chi tiết của từng nhân viên, Anh/Chị có thể tra cứu tại đó ạ."
HR_TraCuuNhanVien,Tôi muốn xuất báo cáo danh sách nhân viên theo từng bộ phận thì thực hiện ở đâu?,"Anh/Chị hãy truy cập vào mục Hồ sơ nhân viên, chọn bộ lọc theo bộ phận và sử dụng tính năng xuất báo cáo (Export) để lấy thông tin cần thiết ạ."
HR_TraCuuNhanVien,"Tôi quên mã nhân viên, tôi có thể tra cứu thông tin của họ bằng số điện thoại được không?","Dạ được, hệ thống hỗ trợ tìm kiếm bằng nhiều trường thông tin như tên, mã nhân viên hoặc số điện thoại trong phần quản lý nhân sự ạ."
HR_TraCuuNhanVien,Làm thế nào để kiểm tra tổng số công đã tính cho một nhân viên trong tháng?,"Anh/Chị vui lòng vào mục Bảng công, chọn tháng cần xem và tìm tên nhân viên đó để hệ thống hiển thị chi tiết số công đã tự động tính ạ."
HR_TraCuuNhanVien,Nếu cần cập nhật thông tin mới cho hồ sơ nhân viên thì tôi phải làm sao?,"Anh/Chị tìm hồ sơ nhân viên cần cập nhật, sau đó nhấn vào nút Chỉnh sửa để thay đổi thông tin và lưu lại trên hệ thống là hoàn tất ạ."
HR_TraCuuNhanVien,Có cách nào để tra cứu nhanh nhân viên nào đang trực ca tối hôm nay không?,"Anh/Chị có thể xem ngay tại bảng điều khiển (Dashboard) của mục Xếp ca, tại đó sẽ hiển thị danh sách nhân sự đang trực theo thời gian thực ạ."
HR_TraCuuNhanVien,Tôi muốn kiểm tra xem nhân viên này có đang nghỉ phép năm hay không thì xem ở đâu?,"Anh/Chị vui lòng kiểm tra tại mục Quản lý nghỉ phép trong hồ sơ nhân viên, hệ thống sẽ hiển thị trạng thái nghỉ phép của nhân viên đó ạ."
HR_TinhCong,Làm thế nào để tôi thực hiện chấm công trên hệ thống?,"Anh/Chị vui lòng đăng nhập vào tài khoản nhân viên, truy cập mục Chấm công và thực hiện nhập giờ vào hoặc giờ ra theo đúng ca làm việc thực tế của mình ạ."
HR_TinhCong,Hệ thống tự động tính số công làm việc như thế nào?,Hệ thống sẽ dựa trên dữ liệu giờ vào và giờ ra mà Anh/Chị đã nhập hàng ngày để tự động tính toán tổng số công làm việc trong tháng cho Anh/Chị ạ.
HR_TinhCong,Tôi muốn kiểm tra số ngày công đã tích lũy trong tháng hiện tại thì vào đâu?,Anh/Chị có thể truy cập vào mục Thông tin cá nhân hoặc mục Bảng công trong tài khoản của mình để theo dõi tổng số công đã ghi nhận trên hệ thống ạ.
HR_TinhCong,"Tôi quên nhập giờ chấm công vào hệ thống hôm qua, tôi phải làm sao?",Anh/Chị vui lòng liên hệ trực tiếp với bộ phận nhân sự (HR) để được hỗ trợ điều chỉnh và xác nhận lại thời gian làm việc thực tế của mình ạ.
HR_TinhCong,Nhân viên thời vụ có được chấm công trên cùng hệ thống với nhân viên chính thức không?,"Có ạ, mọi nhân viên bao gồm cả chính thức và thời vụ đều thực hiện chấm công trên cùng một hệ thống quản lý nội bộ của StarStay Hotel."
HR_TinhCong,Làm cách nào để đánh dấu nghỉ phép trên phần mềm quản lý nhân sự?,"Anh/Chị truy cập vào mục Quản lý nghỉ phép trong hệ thống, chọn ngày nghỉ tương ứng và gửi yêu cầu để bộ phận nhân sự phê duyệt ạ."
HR_TinhCong,Tôi có thể xem lịch xếp ca làm việc của mình ở đâu?,"Lịch xếp ca làm việc (sáng, chiều, tối) đã được cập nhật tại mục Lịch làm việc trong tài khoản nhân viên của Anh/Chị ạ."
HR_TinhCong,Hệ thống có thông báo nếu tôi quên chấm công ra không?,"Hệ thống sẽ ghi nhận trạng thái thiếu dữ liệu nếu Anh/Chị quên chấm công ra, Anh/Chị hãy kiểm tra định kỳ và báo lại với bộ phận HR để đảm bảo quyền lợi công lao động ạ."
HR_TinhCong,Khi nào thì dữ liệu chấm công được chốt để tính lương?,"Dữ liệu chấm công thường được chốt vào cuối mỗi tháng theo quy định của khách sạn, Anh/Chị vui lòng kiểm tra lại bảng tổng hợp công trước thời điểm này ạ."
HR_TinhCong,Tôi muốn xem lại lịch sử chấm công của các tháng trước có được không?,Anh/Chị hoàn toàn có thể xem lại lịch sử chấm công tại mục Báo cáo cá nhân hoặc Lịch sử làm việc trong tài khoản của mình ạ.
HR_NghiPhep,Nhân viên làm sao để đăng ký nghỉ phép trên hệ thống?,"Anh/Chị vui lòng đăng nhập vào tài khoản cá nhân, truy cập mục Quản lý nghỉ phép, chọn ngày bắt đầu, ngày kết thúc và lý do nghỉ, sau đó nhấn gửi yêu cầu để bộ phận HR phê duyệt ạ."
